date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:07	140354/140354	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22621080cb-22442%22	https://www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-1.jpg	(from https://www.dangilroy.com/lawyer-website-design/)
11:26:08	86208/86208	---M--	200	added ('OK')	image/webp	etag:%22621080e2-150c0%22	https://www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-1.jpg.webp	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/martinis-farley_1920x1080-1.jpg.webp	(from https://www.dangilroy.com/lawyer-website-design/)
11:26:08	170342/170342	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226217ce92-29966%22	https://www.dangilroy.com/wp-content/uploads/2022/02/onetec_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/onetec_1920x1080-1.jpg	(from https://www.dangilroy.com/lawyer-website-design/)
11:26:08	107692/107692	---M--	200	added ('OK')	image/webp	etag:%226217ceae-1a4ac%22	https://www.dangilroy.com/wp-content/uploads/2022/02/onetec_1920x1080-1.jpg.webp	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/onetec_1920x1080-1.jpg.webp	(from https://www.dangilroy.com/lawyer-website-design/)
11:26:09	15604/15604	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:07%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/20	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/20.json	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:09	2654/2654	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:07%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fsmall-law-firm-website-design%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed3cee.json	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:26:08%20GMT	https://www.dangilroy.com/?p=20	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index341b.html	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:10	2734/2734	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:26:08%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fsmall-law-firm-website-design%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedc0ac	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:10	51930/51930	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262107ca4-cada%22	https://www.dangilroy.com/wp-content/uploads/2022/02/rosen_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/rosen_1920x1080-3.jpg	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:10	158300/158300	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226213c871-26a5c%22	https://www.dangilroy.com/wp-content/uploads/2022/02/lamano_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/lamano_1920x1080-1.jpg	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:11	180150/180150	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22621123de-2bfb6%22	https://www.dangilroy.com/wp-content/uploads/2022/02/thompson_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/thompson_1920x1080-1.jpg	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:11	78233/78233	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262111751-13199%22	https://www.dangilroy.com/wp-content/uploads/2022/02/spellacy_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/spellacy_1920x1080-1.jpg	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:12	210065/210065	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22620fb2b7-33491%22	https://www.dangilroy.com/wp-content/uploads/2022/02/boag_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/boag_1920x1080-1.jpg	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:12	193998/193998	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226217dee8-2f5ce%22	https://www.dangilroy.com/wp-content/uploads/2022/02/henderson_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/henderson_1920x1080-1.jpg	(from https://www.dangilroy.com/small-law-firm-website-design/)
11:26:13	20273/20273	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:11%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/22	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/22.json	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:13	2659/2659	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:11%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fmid-sized-law-firm-website-design%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedb3c8.json	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:26:11%20GMT	https://www.dangilroy.com/?p=22	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index0345.html	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:14	2739/2739	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:26:12%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fmid-sized-law-firm-website-design%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed90c0	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:14	69457/69457	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2261f60fea-10f51%22	https://www.dangilroy.com/wp-content/uploads/2022/01/bakermanock_765x430.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/01/bakermanock_765x430.jpg	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:14	206217/206217	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22620fdc91-32589%22	https://www.dangilroy.com/wp-content/uploads/2022/02/sbh_legal_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/sbh_legal_1920x1080-1.jpg	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:15	199236/199236	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262215494-30a44%22	https://www.dangilroy.com/wp-content/uploads/2022/03/fkb_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/fkb_1920x1080-1.jpg	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:15	65912/65912	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262185a48-10178%22	https://www.dangilroy.com/wp-content/uploads/2022/02/lightgabler_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/lightgabler_1920x1080-1.jpg	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:15	44740/44740	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:13%20GMT	https://www.dangilroy.com/portfolio/client/furman-kornfeld-brennan/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/furman-kornfeld-brennan/index.html	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:16	298312/298312	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262110a96-48d48%22	https://www.dangilroy.com/wp-content/uploads/2022/02/btnl_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/btnl_1920x1080-1.jpg	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:16	157683/157683	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262216c72-267f3%22	https://www.dangilroy.com/wp-content/uploads/2022/03/smoklaw_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/smoklaw_1920x1080-1.jpg	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:17	66166/66166	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226211109c-10276%22	https://www.dangilroy.com/wp-content/uploads/2022/02/black-helterline_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/black-helterline_1920x1080-1.jpg	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:17	45486/45486	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:15%20GMT	https://www.dangilroy.com/portfolio/client/scarborough-mcneese-oelke-kilkenny-pc/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/scarborough-mcneese-oelke-kilkenny-pc/index.html	(from https://www.dangilroy.com/mid-sized-law-firm-website-design/)
11:26:17	18172/18172	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:15%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/24	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/24.json	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:17	2621/2621	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:16%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fwebsite-design-for-mediators%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed00eb.json	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:26:16%20GMT	https://www.dangilroy.com/?p=24	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index2cf9.html	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:18	2701/2701	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:26:16%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fwebsite-design-for-mediators%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed95e9	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:18	216031/216031	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226217f4e9-34bdf%22	https://www.dangilroy.com/wp-content/uploads/2022/02/zachsmith_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/zachsmith_1920x1080-4.jpg	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:19	105963/105963	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262226d68-19deb%22	https://www.dangilroy.com/wp-content/uploads/2022/03/vermilyea_1920x1080-1-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/vermilyea_1920x1080-1-1.jpg	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:21	39723/39723	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:18%20GMT	https://www.dangilroy.com/portfolio/client/vermilyea-mediation/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/vermilyea-mediation/index.html	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:21	42593/42593	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:18%20GMT	https://www.dangilroy.com/portfolio/client/eve-miller-mediation/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/eve-miller-mediation/index.html	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:21	45515/45515	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:18%20GMT	https://www.dangilroy.com/portfolio/client/beeman-mediation/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/beeman-mediation/index.html	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:21	307043/307043	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262214f53-4af63%22	https://www.dangilroy.com/wp-content/uploads/2022/03/eve-miller_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/eve-miller_1920x1080-1.jpg	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:22	165629/165629	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226235f0ae-286fd%22	https://www.dangilroy.com/wp-content/uploads/2022/03/blunck_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/blunck_1920x1080-1.jpg	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:22	41781/41781	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:20%20GMT	https://www.dangilroy.com/portfolio/client/blunck-law/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/blunck-law/index.html	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:22	238769/238769	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226235f2fe-3a4b1%22	https://www.dangilroy.com/wp-content/uploads/2022/03/mccarthy_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/mccarthy_1920x1080-1.jpg	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:22	44953/44953	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:21%20GMT	https://www.dangilroy.com/portfolio/client/mccarthy-adr-services/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/mccarthy-adr-services/index.html	(from https://www.dangilroy.com/website-design-for-mediators/)
11:26:23	13205/13205	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:21%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/26	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/26.json	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:23	2640/2640	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:21%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Flaw-firm-landing-page-design%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed2d72.json	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:26:21%20GMT	https://www.dangilroy.com/?p=26	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index88b9.html	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:23	2724/2724	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:26:22%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Flaw-firm-landing-page-design%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed096e	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:24	175366/175366	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238f9d-2ad06%22	https://www.dangilroy.com/wp-content/uploads/2022/03/hillsboro-injury_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/hillsboro-injury_1920x1080-1.jpg	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:24	177496/177496	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622385dd-2b558%22	https://www.dangilroy.com/wp-content/uploads/2022/03/oakland-dui_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/oakland-dui_1920x1080-1.jpg	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:24	45851/45851	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:22%20GMT	https://www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/index.html	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:25	44812/44812	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:23%20GMT	https://www.dangilroy.com/portfolio/client/oakland-dui-attorneys/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/oakland-dui-attorneys/index.html	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:25	205951/205951	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226223cb57-3247f%22	https://www.dangilroy.com/wp-content/uploads/2022/03/medford-dui_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/medford-dui_1920x1080-1.jpg	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:25	42192/42192	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:23%20GMT	https://www.dangilroy.com/portfolio/client/medford-dui-attorneys/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/medford-dui-attorneys/index.html	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:25	332434/332434	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238a05-51292%22	https://www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-1.jpg	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:26	48057/48057	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:24%20GMT	https://www.dangilroy.com/portfolio/client/brian-zanotelli/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/brian-zanotelli/index.html	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:26	272151/272151	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238d3c-42717%22	https://www.dangilroy.com/wp-content/uploads/2022/03/olg_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/olg_1920x1080-1.jpg	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:26	62840/62840	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226244e7b3-f578%22	https://www.dangilroy.com/wp-content/uploads/2022/03/law-firm-seo-tips.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/law-firm-seo-tips.jpg	(from https://www.dangilroy.com/lawyer-seo/)
11:26:26	44628/44628	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:24%20GMT	https://www.dangilroy.com/portfolio/client/oregon-law-group/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/portfolio/client/oregon-law-group/index.html	(from https://www.dangilroy.com/law-firm-landing-page-design/)
11:26:27	25133/25133	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:25%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/201	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/201.json	(from https://www.dangilroy.com/lawyer-seo/)
11:26:27	2702/2702	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:25%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Flawyer-seo%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedff07.json	(from https://www.dangilroy.com/lawyer-seo/)
11:26:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:26:26%20GMT	https://www.dangilroy.com/?p=201	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index5721.html	(from https://www.dangilroy.com/lawyer-seo/)
11:26:28	2820/2820	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:26:26%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Flawyer-seo%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed2d2d	(from https://www.dangilroy.com/lawyer-seo/)
11:26:28	12816/12816	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:26%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/52	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/52.json	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:29	2637/2637	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:27%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Flaw-firm-website-designer%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedf97a.json	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:26:27%20GMT	https://www.dangilroy.com/?p=52	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index4579.html	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:29	2717/2717	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:26:27%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Flaw-firm-website-designer%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed1082	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:30	265407/265407	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622518e8-40cbf%22	https://www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/dgd-fam-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/dgd-fam-1.jpg	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:30	58175/58175	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622518e8-e33f%22	https://www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/ryan-fam.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/ryan-fam.jpg	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:30	29194/29194	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622518e8-720a%22	https://www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/greg.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/greg.jpg	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:30	50366/50366	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622518e8-c4be%22	https://www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/syd.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/syd.jpg	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:31	27635/27635	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622518e8-6bf3%22	https://www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/lee.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/themes/dgd2021/images/2021/misc/lee.jpg	(from https://www.dangilroy.com/law-firm-website-designer/)
11:26:31	37669/37669	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:29%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/48	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/48.json	(from https://www.dangilroy.com/attorney-website-design-reviews/)
11:26:32	2623/2623	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:26:30%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fattorney-website-design-reviews%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed26fe.json	(from https://www.dangilroy.com/attorney-website-design-reviews/)
11:26:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:26:30%20GMT	https://www.dangilroy.com/?p=48	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index94b0.html	(from https://www.dangilroy.com/attorney-website-design-reviews/)
11:26:33	2703/2703	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:26:31%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fattorney-website-design-reviews%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embededdc	(from https://www.dangilroy.com/attorney-website-design-reviews/)
11:26:33	596/596	---M-Z	200	added ('OK')	image/png	etag:W/%226224e6c4-254%22	https://www.dangilroy.com/wp-content/plugins/business-reviews-bundle/assets/img/google_avatar.png	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/plugins/business-reviews-bundle/assets/img/google_avatar.png	(from https://www.dangilroy.com/attorney-website-design-reviews/)
11:26:33	237857/237857	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226211051d-3a121%22	https://www.dangilroy.com/wp-content/uploads/2022/02/keating-jones_1920x1080-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/keating-jones_1920x1080-1.jpg	(from https://www.dangilroy.com/blog/)
11:26:34	223726/223726	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226227a935-369ee%22	https://www.dangilroy.com/wp-content/uploads/2022/03/bmj_1920x1080-10.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/bmj_1920x1080-10.jpg	(from https://www.dangilroy.com/blog/)
11:26:35	50375/50375	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202022%2004:26:32%20GMT	https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/index.html	(from https://www.dangilroy.com/blog/)
